,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
335,"frozenset({'Sport-100 Helmet, Red', 'Long-Sleeve Logo Jersey, L'})","frozenset({'Sport-100 Helmet, Blue', 'Long-Sleeve Logo Jersey, M'})",0.026577650611985377,0.02317596566523605,0.020060403751390878,0.7547846889952153,32.56756158071948,0.019444441033344865,3.983536061970062,0.9957595495665272
207,"frozenset({'Sport-100 Helmet, Red', 'Long-Sleeve Logo Jersey, L'})","frozenset({'AWC Logo Cap', 'Long-Sleeve Logo Jersey, M'})",0.026577650611985377,0.023557463042441582,0.020060403751390878,0.7547846889952153,32.04015167657827,0.019434301729344107,3.98198029705619,0.9952403107379387
392,"frozenset({'Sport-100 Helmet, Red', 'AWC Logo Cap'})","frozenset({'Sport-100 Helmet, Blue', 'Sport-100 Helmet, Black', 'Long-Sleeve Logo Jersey, L'})",0.030360832935940232,0.02565569861707201,0.02276267683993006,0.749738219895288,29.22306779034236,0.0219837484603623,3.893300451132621,0.996020468907409
304,"frozenset({'Sport-100 Helmet, Blue', 'Sport-100 Helmet, Black'})","frozenset({'Long-Sleeve Logo Jersey, L', 'Long-Sleeve Logo Jersey, M'})",0.02695914798919091,0.021363853123509777,0.02015577809569226,0.7476415094339622,34.99563047506738,0.01957982681771622,3.8779600586507645,0.9983393831991794
109,"frozenset({'Sport-100 Helmet, Blue', 'AWC Logo Cap'})","frozenset({'Sport-100 Helmet, Red'})",0.03214115402956605,0.09801303449372119,0.024002543315848036,0.7467853610286844,7.619245387984843,0.020852291277280173,3.5621438364329987,0.8976034164563141
237,"frozenset({'Sport-100 Helmet, Black', 'AWC Logo Cap'})","frozenset({'Sport-100 Helmet, Red', 'Long-Sleeve Logo Jersey, L'})",0.03140995072325545,0.026577650611985377,0.023430297250039738,0.7459514170040484,28.06686820796931,0.02259549455397738,3.831638570499434,0.9956439289096254
262,"frozenset({'Sport-100 Helmet, Blue', 'Sport-100 Helmet, Black'})","frozenset({'AWC Logo Cap', 'Long-Sleeve Logo Jersey, M'})",0.02695914798919091,0.023557463042441582,0.020092195199491337,0.7452830188679245,31.63681154991979,0.01945710606708026,3.833441071018562,0.9952215779214898
361,"frozenset({'Sport-100 Helmet, Blue', 'Sport-100 Helmet, Black'})","frozenset({'Sport-100 Helmet, Red', 'Long-Sleeve Logo Jersey, M'})",0.02695914798919091,0.022603719599427755,0.020060403751390878,0.7441037735849056,32.91952770480057,0.01945102672960373,3.819502515113757,0.9964873432255561
295,"frozenset({'Sport-100 Helmet, Black', 'AWC Logo Cap'})","frozenset({'Sport-100 Helmet, Blue', 'Sport-100 Helmet, Red'})",0.03140995072325545,0.025210618343665555,0.023334922905738357,0.742914979757085,29.468336302974915,0.02254305862586102,3.7917004294348753,0.9973933471056233
114,"frozenset({'Sport-100 Helmet, Black', 'Long-Sleeve Logo Jersey, L'})","frozenset({'Long-Sleeve Logo Jersey, M'})",0.027976474328405658,0.03872198378636147,0.020759815609601016,0.7420454545454546,19.16341524854456,0.019676511024256934,3.726540327171815,0.975097011215611
249,"frozenset({'Sport-100 Helmet, Blue', 'AWC Logo Cap'})","frozenset({'Sport-100 Helmet, Red', 'Long-Sleeve Logo Jersey, L'})",0.03214115402956605,0.026577650611985377,0.023366714353838816,0.7270029673590503,27.353921457271444,0.022512477991775005,3.5656883885191393,0.9954366531792064
292,"frozenset({'Sport-100 Helmet, Blue', 'AWC Logo Cap'})","frozenset({'Sport-100 Helmet, Red', 'Sport-100 Helmet, Black'})",0.03214115402956605,0.025178826895565092,0.023334922905738357,0.7260138476755688,28.83429997302401,0.02252564635220422,3.5579213213306273,0.9973758939896616
393,"frozenset({'Sport-100 Helmet, Black', 'AWC Logo Cap'})","frozenset({'Sport-100 Helmet, Blue', 'Sport-100 Helmet, Red', 'Long-Sleeve Logo Jersey, L'})",0.03140995072325545,0.024320457796852647,0.02276267683993006,0.7246963562753036,29.797809002143367,0.021998772458963905,3.544012454767314,0.9977807291449877
179,"frozenset({'Sport-100 Helmet, Black', 'Long-Sleeve Logo Jersey, L'})","frozenset({'AWC Logo Cap', 'Long-Sleeve Logo Jersey, M'})",0.027976474328405658,0.023557463042441582,0.02021936099189318,0.7227272727272728,30.67933382407067,0.01956030623184395,3.5215960349289,0.9952483068236166
307,"frozenset({'Sport-100 Helmet, Black', 'Long-Sleeve Logo Jersey, L'})","frozenset({'Sport-100 Helmet, Blue', 'Long-Sleeve Logo Jersey, M'})",0.027976474328405658,0.02317596566523605,0.02015577809569226,0.7204545454545455,31.086279461279464,0.019507396287222773,3.494329878921107,0.9956872870404524
120,"frozenset({'Sport-100 Helmet, Blue', 'Long-Sleeve Logo Jersey, L'})","frozenset({'Long-Sleeve Logo Jersey, M'})",0.02877126053091718,0.03872198378636147,0.020696232713400094,0.7193370165745856,18.576967041341206,0.019582152429608736,3.425026002650956,0.9741988279393906
321,"frozenset({'Sport-100 Helmet, Black', 'Long-Sleeve Logo Jersey, L'})","frozenset({'Sport-100 Helmet, Red', 'Long-Sleeve Logo Jersey, M'})",0.027976474328405658,0.022603719599427755,0.020123986647591796,0.7193181818181817,31.82300057537399,0.019491614266491927,3.4822215657996085,0.9964534417348374
1,"frozenset({'Long-Sleeve Logo Jersey, L'})",frozenset({'AWC Logo Cap'}),0.051979017644253694,0.10751867747575902,0.03725957717374027,0.7168195718654435,6.666930701663964,0.03167086194014097,3.151634907833984,0.8966108940331409
386,"frozenset({'Sport-100 Helmet, Blue', 'AWC Logo Cap'})","frozenset({'Sport-100 Helmet, Red', 'Sport-100 Helmet, Black', 'Long-Sleeve Logo Jersey, L'})",0.03214115402956605,0.024256874900651725,0.02276267683993006,0.7082096933728981,29.196246271355843,0.021983032887472297,3.343987455848952,0.9978201115116389
68,"frozenset({'AWC Logo Cap', 'Long-Sleeve Logo Jersey, L'})","frozenset({'Sport-100 Helmet, Blue'})",0.03725957717374027,0.09823557463042441,0.02638690192338261,0.7081911262798635,7.209110639848902,0.02272668594923359,3.0902570366466158,0.8946197894639683
305,"frozenset({'Sport-100 Helmet, Blue', 'Long-Sleeve Logo Jersey, L'})","frozenset({'Sport-100 Helmet, Black', 'Long-Sleeve Logo Jersey, M'})",0.02877126053091718,0.02279446828803052,0.02015577809569226,0.7005524861878454,30.733442751797316,0.019499952509913602,3.2633616464920023,0.9961218357453004
62,"frozenset({'AWC Logo Cap', 'Long-Sleeve Logo Jersey, L'})","frozenset({'Sport-100 Helmet, Black'})",0.03725957717374027,0.09559688443808616,0.026037195994277538,0.6988054607508531,7.3099187788221105,0.022475296500987535,3.0027208256049938,0.8966067632976459
333,"frozenset({'Sport-100 Helmet, Blue', 'Long-Sleeve Logo Jersey, L'})","frozenset({'Sport-100 Helmet, Red', 'Long-Sleeve Logo Jersey, M'})",0.02877126053091718,0.022603719599427755,0.020060403751390878,0.6972375690607736,30.84614308692916,0.01941006624582794,3.2282614370894827,0.9962442386153483
193,"frozenset({'Sport-100 Helmet, Blue', 'Long-Sleeve Logo Jersey, L'})","frozenset({'AWC Logo Cap', 'Long-Sleeve Logo Jersey, M'})",0.02877126053091718,0.023557463042441582,0.020060403751390878,0.6972375690607736,29.597311383004904,0.019382625844749337,3.2251112990751487,0.9948358280961039
14,frozenset({'HL Mountain Tire'}),frozenset({'Mountain Tire Tube'}),0.04438086154824352,0.09839453187092673,0.030424415832141154,0.6855300859598854,6.967156334044651,0.02605758173607332,2.8670643132304927,0.8962455690155582
90,"frozenset({'Sport-100 Helmet, Red', 'AWC Logo Cap'})","frozenset({'Long-Sleeve Logo Jersey, M'})",0.030360832935940232,0.03872198378636147,0.02079160705770148,0.6848167539267016,17.68547700719573,0.019615975377015572,3.0499020115748334,0.9729974432245452
32,frozenset({'ML Mountain Tire'}),frozenset({'Mountain Tire Tube'}),0.03690987124463519,0.09839453187092673,0.024670163725957716,0.6683893195521102,6.792951872863207,0.021038434223425658,2.718867398695725,0.8854712222283477
78,"frozenset({'Sport-100 Helmet, Black', 'AWC Logo Cap'})","frozenset({'Long-Sleeve Logo Jersey, M'})",0.03140995072325545,0.03872198378636147,0.020950564298203782,0.6670040485829959,17.225461698011603,0.01973430869556747,2.8867558663193758,0.9724923401538009
225,"frozenset({'AWC Logo Cap', 'Long-Sleeve Logo Jersey, L'})","frozenset({'Sport-100 Helmet, Blue', 'Sport-100 Helmet, Black'})",0.03725957717374027,0.02695914798919091,0.024829120966460023,0.6663822525597269,24.71822376682336,0.023824634511418478,2.916633960502988,0.9966798899142755
277,"frozenset({'Sport-100 Helmet, Red', 'AWC Logo Cap'})","frozenset({'Sport-100 Helmet, Black', 'Long-Sleeve Logo Jersey, M'})",0.030360832935940232,0.02279446828803052,0.020123986647591796,0.66282722513089,29.07842449998904,0.019431927604035313,2.8982337974687287,0.9958449226944293
206,"frozenset({'Sport-100 Helmet, Red', 'AWC Logo Cap'})","frozenset({'Long-Sleeve Logo Jersey, L', 'Long-Sleeve Logo Jersey, M'})",0.030360832935940232,0.021363853123509777,0.020060403751390878,0.6607329842931937,30.92761312640239,0.019411779375840033,2.884560247737803,0.997965498428204
84,"frozenset({'Sport-100 Helmet, Blue', 'AWC Logo Cap'})","frozenset({'Long-Sleeve Logo Jersey, M'})",0.03214115402956605,0.03872198378636147,0.020918772850103323,0.6508407517309595,16.808042566253963,0.01967420360489552,2.7531220237733387,0.9717374348996554
74,"frozenset({'AWC Logo Cap', 'Long-Sleeve Logo Jersey, L'})","frozenset({'Sport-100 Helmet, Red'})",0.03725957717374027,0.09801303449372119,0.024225083452551265,0.6501706484641638,6.633512081557014,0.020573159229799992,2.5783627404228264,0.8821176230559266
178,"frozenset({'Sport-100 Helmet, Black', 'AWC Logo Cap'})","frozenset({'Long-Sleeve Logo Jersey, L', 'Long-Sleeve Logo Jersey, M'})",0.03140995072325545,0.021363853123509777,0.02021936099189318,0.6437246963562753,30.13148857721226,0.01954832341802487,2.7468537304374214,0.9981644228738671
279,"frozenset({'Sport-100 Helmet, Black', 'AWC Logo Cap'})","frozenset({'Sport-100 Helmet, Red', 'Long-Sleeve Logo Jersey, M'})",0.03140995072325545,0.022603719599427755,0.020123986647591796,0.6406882591093116,28.34437298211448,0.019414004928811488,2.7201902113683523,0.9960040674884504
265,"frozenset({'Sport-100 Helmet, Black', 'AWC Logo Cap'})","frozenset({'Sport-100 Helmet, Blue', 'Long-Sleeve Logo Jersey, M'})",0.03140995072325545,0.02317596566523605,0.020092195199491337,0.6396761133603238,27.600839706102864,0.019364239259982412,2.710961084052659,0.9950228364950165
239,"frozenset({'AWC Logo Cap', 'Long-Sleeve Logo Jersey, L'})","frozenset({'Sport-100 Helmet, Red', 'Sport-100 Helmet, Black'})",0.03725957717374027,0.025178826895565092,0.023430297250039738,0.6288395904436859,24.974936006825935,0.022492144806180184,2.6264147468468906,0.997111822257796
253,"frozenset({'AWC Logo Cap', 'Long-Sleeve Logo Jersey, L'})","frozenset({'Sport-100 Helmet, Blue', 'Sport-100 Helmet, Red'})",0.03725957717374027,0.025210618343665555,0.023366714353838816,0.6271331058020477,24.875752639348562,0.022427377374065298,2.6143092798655005,0.9969459976309648
263,"frozenset({'Sport-100 Helmet, Blue', 'AWC Logo Cap'})","frozenset({'Sport-100 Helmet, Black', 'Long-Sleeve Logo Jersey, M'})",0.03214115402956605,0.02279446828803052,0.020092195199491337,0.6251236399604352,27.424357175670135,0.01935955468322369,2.606740877469132,0.9955336650484226
192,"frozenset({'Sport-100 Helmet, Blue', 'AWC Logo Cap'})","frozenset({'Long-Sleeve Logo Jersey, L', 'Long-Sleeve Logo Jersey, M'})",0.03214115402956605,0.021363853123509777,0.020060403751390878,0.6241345202769535,29.21451091564222,0.019373744857483124,2.6036872223477148,0.9978422360163088
389,"frozenset({'AWC Logo Cap', 'Long-Sleeve Logo Jersey, L'})","frozenset({'Sport-100 Helmet, Blue', 'Sport-100 Helmet, Red', 'Sport-100 Helmet, Black'})",0.03725957717374027,0.024320457796852647,0.02276267683993006,0.6109215017064846,25.119654687813693,0.021856506865747534,2.507667595311598,0.9973514280649006
3,"frozenset({'Long-Sleeve Logo Jersey, M'})",frozenset({'AWC Logo Cap'}),0.03872198378636147,0.10751867747575902,0.023557463042441582,0.6083743842364532,5.658313499750927,0.019394126556494213,2.2789145719801374,0.856431626051628
27,"frozenset({'Long-Sleeve Logo Jersey, M'})","frozenset({'Sport-100 Helmet, Blue'})",0.03872198378636147,0.09823557463042441,0.02317596566523605,0.5985221674876847,6.0927232292314315,0.019372089337152853,2.2461126177917037,0.869540098244445
4,"frozenset({'Long-Sleeve Logo Jersey, XL'})",frozenset({'AWC Logo Cap'}),0.03420759815609601,0.10751867747575902,0.02047369257669687,0.5985130111524164,5.5665957320518205,0.016795736863331214,2.222939590361304,0.8494133840003485
25,"frozenset({'Long-Sleeve Logo Jersey, M'})","frozenset({'Sport-100 Helmet, Black'})",0.03872198378636147,0.09559688443808616,0.02279446828803052,0.5886699507389163,6.157836149149521,0.019092767278792278,2.1987285324439343,0.8713455196278549
31,"frozenset({'Long-Sleeve Logo Jersey, XL'})","frozenset({'Sport-100 Helmet, Red'})",0.03420759815609601,0.09801303449372119,0.020028612303290415,0.5855018587360595,5.973714228525058,0.016675821805269622,2.176094114091381,0.8620899880190838
29,"frozenset({'Long-Sleeve Logo Jersey, M'})","frozenset({'Sport-100 Helmet, Red'})",0.03872198378636147,0.09801303449372119,0.022603719599427755,0.583743842364532,5.955777671610884,0.018808460466909795,2.1669035976068,0.865614109854233
54,"frozenset({'AWC Logo Cap', 'Long-Sleeve Logo Jersey, L'})","frozenset({'Long-Sleeve Logo Jersey, M'})",0.03725957717374027,0.03872198378636147,0.020728024161500557,0.5563139931740614,14.366877385295648,0.019285259418292303,2.1665727596199695,0.9664032281166072
21,"frozenset({'Long-Sleeve Logo Jersey, L'})","frozenset({'Sport-100 Helmet, Blue'})",0.051979017644253694,0.09823557463042441,0.02877126053091718,0.5535168195718654,5.6345862652534064,0.02366507186390895,2.0197052540811726,0.8676228642573675
17,"frozenset({'Long-Sleeve Logo Jersey, M'})","frozenset({'Long-Sleeve Logo Jersey, L'})",0.03872198378636147,0.051979017644253694,0.021363853123509777,0.5517241379310345,10.614362543498894,0.01935112244505799,2.1148160375628184,0.9422747792439726
52,frozenset({'Touring Tire Tube'}),frozenset({'Touring Tire'}),0.047305674773485934,0.029725003973931012,0.02568749006517247,0.543010752688172,18.26781093669139,0.02428132869454111,2.1231899913041037,0.9921953753088792
181,"frozenset({'AWC Logo Cap', 'Long-Sleeve Logo Jersey, L'})","frozenset({'Sport-100 Helmet, Black', 'Long-Sleeve Logo Jersey, M'})",0.03725957717374027,0.02279446828803052,0.02021936099189318,0.5426621160409556,23.806745969411796,0.019370048741580933,2.136725528295575,0.9950710249663708
83,"frozenset({'Long-Sleeve Logo Jersey, M'})","frozenset({'Sport-100 Helmet, Black', 'AWC Logo Cap'})",0.03872198378636147,0.03140995072325545,0.020950564298203782,0.5410509031198686,17.225461698011603,0.01973430869556747,2.110452021501028,0.9798896758099632
89,"frozenset({'Long-Sleeve Logo Jersey, M'})","frozenset({'Sport-100 Helmet, Blue', 'AWC Logo Cap'})",0.03872198378636147,0.03214115402956605,0.020918772850103323,0.5402298850574713,16.808042566253963,0.01967420360489552,2.105092989985694,0.978389868971297
209,"frozenset({'AWC Logo Cap', 'Long-Sleeve Logo Jersey, L'})","frozenset({'Sport-100 Helmet, Red', 'Long-Sleeve Logo Jersey, M'})",0.03725957717374027,0.022603719599427755,0.020060403751390878,0.53839590443686,23.81890741780792,0.019218198716562412,2.1173908329565077,0.995093301838918
195,"frozenset({'AWC Logo Cap', 'Long-Sleeve Logo Jersey, L'})","frozenset({'Sport-100 Helmet, Blue', 'Long-Sleeve Logo Jersey, M'})",0.03725957717374027,0.02317596566523605,0.020060403751390878,0.53839590443686,23.23078624699785,0.01919687707011106,2.1161511427732775,0.9939892947526746
19,"frozenset({'Long-Sleeve Logo Jersey, L'})","frozenset({'Sport-100 Helmet, Black'})",0.051979017644253694,0.09559688443808616,0.027976474328405658,0.5382262996941896,5.630165698995921,0.023007442185462697,1.9585418462830848,0.8674758779952443
95,"frozenset({'Long-Sleeve Logo Jersey, M'})","frozenset({'Sport-100 Helmet, Red', 'AWC Logo Cap'})",0.03872198378636147,0.030360832935940232,0.02079160705770148,0.5369458128078818,17.68547700719573,0.019615975377015572,2.0940079884468523,0.9814605290984101
161,"frozenset({'Long-Sleeve Logo Jersey, M'})","frozenset({'Sport-100 Helmet, Red', 'Sport-100 Helmet, Black'})",0.03872198378636147,0.025178826895565092,0.020759815609601016,0.5361247947454844,21.292683609493952,0.019784841482791343,2.1014729006038966,0.9914254723062994
119,"frozenset({'Long-Sleeve Logo Jersey, M'})","frozenset({'Sport-100 Helmet, Black', 'Long-Sleeve Logo Jersey, L'})",0.03872198378636147,0.027976474328405658,0.020759815609601016,0.5361247947454844,19.163415248544556,0.019676511024256934,2.095441865961065,0.9859969943419421
167,"frozenset({'Long-Sleeve Logo Jersey, M'})","frozenset({'Sport-100 Helmet, Blue', 'Sport-100 Helmet, Red'})",0.03872198378636147,0.025210618343665555,0.020728024161500557,0.535303776683087,21.233266450903535,0.01975181900675299,2.097691637557271,0.9912887574663228
155,"frozenset({'Long-Sleeve Logo Jersey, M'})","frozenset({'Sport-100 Helmet, Blue', 'Sport-100 Helmet, Black'})",0.03872198378636147,0.02695914798919091,0.020728024161500557,0.535303776683087,19.856108839111442,0.019684112470168987,2.0939289006169,0.9878907550595694
59,"frozenset({'Long-Sleeve Logo Jersey, M'})","frozenset({'AWC Logo Cap', 'Long-Sleeve Logo Jersey, L'})",0.03872198378636147,0.03725957717374027,0.020728024161500557,0.535303776683087,14.36687738529565,0.019285259418292303,2.0717629593681703,0.9678734317906941
131,"frozenset({'Long-Sleeve Logo Jersey, M'})","frozenset({'Sport-100 Helmet, Red', 'Long-Sleeve Logo Jersey, L'})",0.03872198378636147,0.026577650611985377,0.020696232713400094,0.5344827586206896,20.11023345982511,0.019667093357323216,2.0910554172038833,0.9885527984833792
125,"frozenset({'Long-Sleeve Logo Jersey, M'})","frozenset({'Sport-100 Helmet, Blue', 'Long-Sleeve Logo Jersey, L'})",0.03872198378636147,0.02877126053091718,0.020696232713400094,0.5344827586206896,18.576967041341206,0.019582152429608736,2.0863432181187704,0.9842833017015044
187,"frozenset({'Long-Sleeve Logo Jersey, M'})","frozenset({'Sport-100 Helmet, Black', 'AWC Logo Cap', 'Long-Sleeve Logo Jersey, L'})",0.03872198378636147,0.026037195994277538,0.02021936099189318,0.5221674876847291,20.05467438964976,0.01921114911076045,2.038293290857337,0.9884094895607718
313,"frozenset({'Long-Sleeve Logo Jersey, M'})","frozenset({'Sport-100 Helmet, Blue', 'Sport-100 Helmet, Black', 'Long-Sleeve Logo Jersey, L'})",0.03872198378636147,0.02565569861707201,0.02015577809569226,0.5205254515599343,20.288882377717144,0.01916233854981422,2.0321084915828878,0.9890082856474858
285,"frozenset({'Long-Sleeve Logo Jersey, M'})","frozenset({'Sport-100 Helmet, Red', 'Sport-100 Helmet, Black', 'AWC Logo Cap'})",0.03872198378636147,0.02406612621204896,0.020123986647591796,0.5197044334975369,21.594851988989465,0.01919209849860831,2.0319443731174776,0.9921090995668187
327,"frozenset({'Long-Sleeve Logo Jersey, M'})","frozenset({'Sport-100 Helmet, Red', 'Sport-100 Helmet, Black', 'Long-Sleeve Logo Jersey, L'})",0.03872198378636147,0.024256874900651725,0.020123986647591796,0.5197044334975369,21.425036639141577,0.01918471233098096,2.0315472245658226,0.9917272818039227
271,"frozenset({'Long-Sleeve Logo Jersey, M'})","frozenset({'Sport-100 Helmet, Blue', 'Sport-100 Helmet, Black', 'AWC Logo Cap'})",0.03872198378636147,0.025560324272770624,0.020092195199491337,0.5188834154351396,20.300345562826266,0.01910244873742697,2.0253712031327056,0.9890372387254613
215,"frozenset({'Long-Sleeve Logo Jersey, M'})","frozenset({'Sport-100 Helmet, Red', 'AWC Logo Cap', 'Long-Sleeve Logo Jersey, L'})",0.03872198378636147,0.024225083452551265,0.020060403751390878,0.5180623973727422,21.38537100965827,0.019122360462717935,2.024691394130822,0.9916372228334353
341,"frozenset({'Long-Sleeve Logo Jersey, M'})","frozenset({'Sport-100 Helmet, Blue', 'Sport-100 Helmet, Red', 'Long-Sleeve Logo Jersey, L'})",0.03872198378636147,0.024320457796852647,0.020060403751390878,0.5180623973727422,21.3015068096204,0.01911866737890426,2.0244934964283363,0.9914457088525215
369,"frozenset({'Long-Sleeve Logo Jersey, M'})","frozenset({'Sport-100 Helmet, Blue', 'Sport-100 Helmet, Red', 'Sport-100 Helmet, Black'})",0.03872198378636147,0.024320457796852647,0.020060403751390878,0.5180623973727422,21.3015068096204,0.01911866737890426,2.0244934964283363,0.9914457088525215
201,"frozenset({'Long-Sleeve Logo Jersey, M'})","frozenset({'Sport-100 Helmet, Blue', 'AWC Logo Cap', 'Long-Sleeve Logo Jersey, L'})",0.03872198378636147,0.02638690192338261,0.020060403751390878,0.5180623973727422,19.633316517300727,0.019038650562941347,2.02020571287448,0.9872962392660581
23,"frozenset({'Long-Sleeve Logo Jersey, L'})","frozenset({'Sport-100 Helmet, Red'})",0.051979017644253694,0.09801303449372119,0.026577650611985377,0.5113149847094801,5.216805982496496,0.021483029362669395,1.8457430395528984,0.8526307365725453
71,"frozenset({'Long-Sleeve Logo Jersey, L'})","frozenset({'Sport-100 Helmet, Blue', 'AWC Logo Cap'})",0.051979017644253694,0.03214115402956605,0.02638690192338261,0.5076452599388379,15.794244956850786,0.02471623631097312,1.9657754200765956,0.9880433201619355
65,"frozenset({'Long-Sleeve Logo Jersey, L'})","frozenset({'Sport-100 Helmet, Black', 'AWC Logo Cap'})",0.051979017644253694,0.03140995072325545,0.026037195994277538,0.5009174311926605,15.947730564944468,0.024404537611428304,1.9407410913817122,0.9886860847625435
137,"frozenset({'Long-Sleeve Logo Jersey, L'})","frozenset({'Sport-100 Helmet, Blue', 'Sport-100 Helmet, Black'})",0.051979017644253694,0.02695914798919091,0.02565569861707201,0.4935779816513762,18.308367232127402,0.024254388588067808,1.9214031316880107,0.997214389185173
229,"frozenset({'Long-Sleeve Logo Jersey, L'})","frozenset({'Sport-100 Helmet, Blue', 'Sport-100 Helmet, Black', 'AWC Logo Cap'})",0.051979017644253694,0.025560324272770624,0.024829120966460023,0.4776758409785933,18.68817609201698,0.023500520420092832,1.86558415669089,0.9983853183119201
149,"frozenset({'Long-Sleeve Logo Jersey, L'})","frozenset({'Sport-100 Helmet, Blue', 'Sport-100 Helmet, Red'})",0.051979017644253694,0.025210618343665555,0.024320457796852647,0.46788990825688076,18.559239677452943,0.023010034621144707,1.8319317689748358,0.9979931878854827
143,"frozenset({'Long-Sleeve Logo Jersey, L'})","frozenset({'Sport-100 Helmet, Red', 'Sport-100 Helmet, Black'})",0.051979017644253694,0.025178826895565092,0.024256874900651725,0.4666666666666667,18.53409090909091,0.022948104213185536,1.8277896995708156,0.9979160678355848
77,"frozenset({'Long-Sleeve Logo Jersey, L'})","frozenset({'Sport-100 Helmet, Red', 'AWC Logo Cap'})",0.051979017644253694,0.030360832935940232,0.024225083452551265,0.46605504587155966,15.35053556847111,0.022646957181679788,1.815990879896607,0.9861128714544484
355,"frozenset({'Long-Sleeve Logo Jersey, L'})","frozenset({'Sport-100 Helmet, Blue', 'Sport-100 Helmet, Red', 'Sport-100 Helmet, Black'})",0.051979017644253694,0.024320457796852647,0.023557463042441582,0.4532110091743119,18.63497031840259,0.02229330953750265,1.7843803708077695,0.9982241627905082
243,"frozenset({'Long-Sleeve Logo Jersey, L'})","frozenset({'Sport-100 Helmet, Red', 'Sport-100 Helmet, Black', 'AWC Logo Cap'})",0.051979017644253694,0.02406612621204896,0.023430297250039738,0.4507645259938838,18.730248566892488,0.02217936365103481,1.7768951933667034,0.9985121038305819
257,"frozenset({'Long-Sleeve Logo Jersey, L'})","frozenset({'Sport-100 Helmet, Blue', 'Sport-100 Helmet, Red', 'AWC Logo Cap'})",0.051979017644253694,0.024002543315848036,0.023366714353838816,0.4495412844036697,18.728902120420436,0.02211908573131739,1.7730620463095426,0.9985080551335224
396,"frozenset({'Long-Sleeve Logo Jersey, L'})","frozenset({'Sport-100 Helmet, Blue', 'Sport-100 Helmet, Red', 'Sport-100 Helmet, Black', 'AWC Logo Cap'})",0.051979017644253694,0.023334922905738357,0.02276267683993006,0.4379204892966361,18.766742494312926,0.021549750470485386,1.7375923841666134,0.9986216179760126
16,"frozenset({'Long-Sleeve Logo Jersey, L'})","frozenset({'Long-Sleeve Logo Jersey, M'})",0.051979017644253694,0.03872198378636147,0.021363853123509777,0.41100917431192663,10.614362543498894,0.01935112244505799,1.6320763826680156,0.9554514587525151
118,"frozenset({'Long-Sleeve Logo Jersey, L'})","frozenset({'Sport-100 Helmet, Black', 'Long-Sleeve Logo Jersey, M'})",0.051979017644253694,0.02279446828803052,0.020759815609601016,0.39938837920489295,17.52128517139457,0.019574981540266097,1.627017356770947,0.9946262567749529
58,"frozenset({'Long-Sleeve Logo Jersey, L'})","frozenset({'AWC Logo Cap', 'Long-Sleeve Logo Jersey, M'})",0.051979017644253694,0.023557463042441582,0.020728024161500557,0.39877675840978594,16.927831222374923,0.019503530374363632,1.6240931311552471,0.9925156768833864
130,"frozenset({'Long-Sleeve Logo Jersey, L'})","frozenset({'Sport-100 Helmet, Red', 'Long-Sleeve Logo Jersey, M'})",0.051979017644253694,0.022603719599427755,0.020696232713400094,0.39816513761467887,17.615027290674718,0.019521313573515678,1.6240273561533898,0.9949466383554787
124,"frozenset({'Long-Sleeve Logo Jersey, L'})","frozenset({'Sport-100 Helmet, Blue', 'Long-Sleeve Logo Jersey, M'})",0.051979017644253694,0.02317596566523605,0.020696232713400094,0.39816513761467887,17.18008834522596,0.01949156878516417,1.6230765204647755,0.993430629862122
186,"frozenset({'Long-Sleeve Logo Jersey, L'})","frozenset({'Sport-100 Helmet, Black', 'AWC Logo Cap', 'Long-Sleeve Logo Jersey, M'})",0.051979017644253694,0.020950564298203782,0.02021936099189318,0.3889908256880734,18.567081065278224,0.019130371240579775,1.602348175547985,0.9980171911974994
312,"frozenset({'Long-Sleeve Logo Jersey, L'})","frozenset({'Sport-100 Helmet, Blue', 'Sport-100 Helmet, Black', 'Long-Sleeve Logo Jersey, M'})",0.051979017644253694,0.020728024161500557,0.02015577809569226,0.38776758409785933,18.707406990487982,0.019078355762071106,1.5995101703256212,0.9984433414366324
326,"frozenset({'Long-Sleeve Logo Jersey, L'})","frozenset({'Sport-100 Helmet, Red', 'Sport-100 Helmet, Black', 'Long-Sleeve Logo Jersey, M'})",0.051979017644253694,0.020759815609601016,0.020123986647591796,0.38715596330275226,18.649296823412058,0.019044911825728893,1.5978619775232556,0.9982676469559856
340,"frozenset({'Long-Sleeve Logo Jersey, L'})","frozenset({'Sport-100 Helmet, Blue', 'Sport-100 Helmet, Red', 'Long-Sleeve Logo Jersey, M'})",0.051979017644253694,0.020728024161500557,0.020060403751390878,0.3859327217125383,18.61888613722069,0.018982981417769725,1.5947307574660825,0.9981752639450014
214,"frozenset({'Long-Sleeve Logo Jersey, L'})","frozenset({'Sport-100 Helmet, Red', 'AWC Logo Cap', 'Long-Sleeve Logo Jersey, M'})",0.051979017644253694,0.02079160705770148,0.020060403751390878,0.3859327217125383,18.56194764750442,0.018979676441286224,1.5946272136062336,0.998001479558811
200,"frozenset({'Long-Sleeve Logo Jersey, L'})","frozenset({'Sport-100 Helmet, Blue', 'AWC Logo Cap', 'Long-Sleeve Logo Jersey, M'})",0.051979017644253694,0.020918772850103323,0.020060403751390878,0.3859327217125383,18.4491090599816,0.018973066488319222,1.5944201258865351,0.9976539107864303
